ID,Title (English),Title (Telugu),Year,Language,Quality,Hero,Heroine,Director,Music Director,Producer,Writer,Cinematographer,Editor,Our Rating,TMDB Rating,Has Poster,Poster URL,Genres,Duration (min),TMDB ID,IMDb ID,Slug,Issues/Notes
2e4b14ee-be25-4201-9098-5d603f666e63,"Oke Kutumbham","",1970,Telugu,Excellent,"N. T. Rama Rao","Lakshmi, Rajasree","A. Bhimsingh","","","","","",7.5,,YES,https://upload.wikimedia.org/wikipedia/en/6/63/Oke_Kutumbam.jpg,"Drama",,,,oke-kutumbham-1970,"No music director"
7b05a559-77e9-451a-ab5d-d0ec36c509ce,"Bandipotu Bheemanna","",1969,Telugu,Excellent,"Krishna","Jamuna","K. Pratyagatma","","","","","",6.5,,YES,https://upload.wikimedia.org/wikipedia/commons/a/a3/Telugu_Comedian_Raja_Babu.jpg,"Drama, Romance, Family",,,,bandipotu-bheemanna-1969,"No music director"
5ffbe678-bf88-4b2d-8830-e74f90fc9f43,"Sudigundaalu","",1968,Telugu,Excellent,"N. T. Rama Rao","Krishna Kumari","Adurthi Subba Rao","","","","","",7.5,,YES,https://upload.wikimedia.org/wikipedia/en/9/99/Sudigundalu.jpg,"Drama, Romance, Family",,,,sudigundaalu-1968,"No music director"
a9382de5-3fa3-4c05-b2d1-f824e77b06c5,"Ramu","",1968,Telugu,Excellent,"N. T. Rama Rao","Jamuna","A. C. Tirulokchandar","R. Govardhanam","M. Murugan","Javar Seetharaman","D. Rajagopal","",8.3,8,YES,https://image.tmdb.org/t/p/w500/iflDafOtcuDJjGgmfdFoKf2gyS1.jpg,"Drama",,262362,,ramu-1968,""
8a6d6855-5ae8-4722-874f-762fad1c67a0,"Devuni Gelichina Manavudu","",1967,Telugu,Excellent,"Kanta Rao","Krishna Kumari","Hunsur Krishnamurthy","","","","","",6,,YES,https://archive.org/download/Devuni_Gelichina_Manavudu_1967-Song_Booklet/__ia_thumb.jpg,"Folklore",,,,devuni-gelichina-manavudu-1967,"No music director"
b7621e78-1384-413c-a612-323268b61bbb,"Ave Kallu","",1967,Telugu,Excellent,"Krishna","Kanchana","A. C. Tirulokchandar","S. Vedha","A. V. Meiyappan","","S. Maruti Rao","",8.3,8,YES,https://image.tmdb.org/t/p/w500/iDKErEwrVspIIKA0SkRpCJjopeT.jpg,"Mystery, Thriller, Horror",,302128,,ave-kallu-1967,""
b9765789-9acc-4122-b91c-34d6f9a29295,"Palnati Yudham","",1966,Telugu,Excellent,"N. T. Rama Rao","B. Saroja Devi","Gutha Ramineedu","Saluri Rajeswara Rao","Ramineedu Gutha","","","",7.5,,YES,https://image.tmdb.org/t/p/w500/xOnrh6xtKjgh8ZVx2ZEJr8hgSrf.jpg,"Mythological, Drama, Period",,302236,,palnati-yudham-1966,""
cce499ce-0564-40b5-bf70-ec5e97ea2adb,"Who is she?","",1966,Telugu,Excellent,"Kongara Jaggayya","Jayalalithaa J","B. S. Narayana","","P. S. Veerappa","B. S. Narayana","","",7.3,7,YES,https://image.tmdb.org/t/p/w500/nRDre225vKzNzSNinYtHWIPO6Hc.jpg,"Horror, Mystery, Music, Thriller",,1264465,,who-is-she-1966,"No music director"
0bac0fce-8286-4ad3-9c88-51a57f9b671a,"Sri Tirupatamma Katha","",1964,Telugu,Excellent,"N. T. Rama Rao","Krishna Kumari","B.S. Narayana","","","","","",7.5,,YES,https://upload.wikimedia.org/wikipedia/en/7/7d/Sri_Tirupatamma_Katha.jpg,"Mythological",,,,sri-tirupatamma-katha-1964,"No music director"
a70c1778-f836-47c4-aa43-e1d93a78de75,"Sri Tirupatamma Katha","",1963,Telugu,Excellent,"N. T. Rama Rao","Krishna Kumari","B.S. Narayana","P. Venkateswara Rao","","","","",6,,YES,https://upload.wikimedia.org/wikipedia/en/7/7d/Sri_Tirupatamma_Katha.jpg,"Mythological",,,,sri-tirupatamma-katha-1963,""
d767df06-9a7e-4a4b-88ec-d6f62bea1eb4,"Aaptha Mithrulu","",1963,Telugu,Excellent,"N. T. Rama Rao","Krishna Kumari","V Nacharya","Ghantasala","K. B. Nagabhushanam","","Lakshman Gore","",7.5,,YES,https://image.tmdb.org/t/p/w500/itDcwpbLfMzAwJ4LQWXw7roR6Fi.jpg,"Drama, Romance, Family",,529118,,aaptha-mithrulu-1963,""
76cf0363-bde6-475e-afb4-73c205ddeda8,"Paruvu-Prathishtta","",1963,Telugu,Excellent,"Akkineni Nageswara Rao","B. Saroja Devi","Adeen","Pendyala Nageswara Rao","Jupudi Venkateswara Rao","Manapuram Apparao","","",7.5,,YES,https://image.tmdb.org/t/p/w500/oIlq2U5HXtnyHLFhDmWy6YfSm0d.jpg,"Drama, Romance, Family",,1262515,,paruvu-prathishtta-1963,""
94f94f70-8c8c-4d26-bb30-29bdaed05c9c,"Paruvu-Prathishta","",1963,Telugu,Excellent,"N. T. Rama Rao","Rajasree","Manapuram Appa Rao","","","","","",7.5,,YES,https://upload.wikimedia.org/wikipedia/en/0/09/Paruvu-Prathishta.jpg,"Drama",,,,paruvu-prathishta-1963,"No music director"
1ad3ff13-0cda-4fde-a256-da2e905d3b05,"Edureeta","",1963,Telugu,Excellent,"N.T. Rama Rao, Jaggayya","Anjali Devi","B.S. Narayana","","","","","",7.5,,YES,https://upload.wikimedia.org/wikipedia/en/c/c1/Edureeta.jpg,"Drama",,,,edureeta-1963,"No music director"
666d9a1a-def4-4bbb-a7a7-5657738fbe10,"Padandi Munduku","",1962,Telugu,Excellent,"Kongara Jaggayya","Garikapati Varalakshmi","V. Madhusudhan Rao","S. P. Kodandapani","Kongara Jaggayya","P. Chengaiah","J. Sathyanarayana","",7.5,,YES,https://upload.wikimedia.org/wikipedia/en/thumb/8/85/Padandi_Munduku.png/330px-Padandi_Munduku.png,"Drama, Romance, Family",,1599347,,padandi-munduku-1962,""
8a2686d8-95e2-4347-8613-96a509c045c4,"Shanta","",1961,Telugu,Excellent,"Akkineni Nageswara Rao","Krishna Kumari","V Madhusudhana Rao","","","","","",7.5,,YES,https://upload.wikimedia.org/wikipedia/commons/f/f8/VHS-newbldg.jpg,"Drama, Romance, Family",,,,shanta-1961,"No music director"
dd1b498e-7532-4802-a339-5cb803c1a6c9,"Babli Bouncer","బబ్లీ బౌన్సర్",2022,Telugu,Good,"Sahil Vaid","Tamannaah Bhatia","Madhur Bhandarkar","Tanishk Bagchi","Vineet Jain","Amit Joshi","Himman Dhamija","",,,YES,https://image.tmdb.org/t/p/w500/iX2vylrLdiiDBGaA3xhPobJp7dW.jpg,"Comedy, Drama",,1002082,,babli-bouncer-2022,"No rating"
19bc0324-80de-4386-8db6-81f9324e94f6,"Mumbai Saga","",2021,Telugu,Good,"John Abraham","","Sanjay Gupta","Amar Mohile","Bhushan Kumar","Robin Bhatt","Ayananka Bose","",,,YES,https://image.tmdb.org/t/p/w500/4xTtLkGEmUD5Oqjsv3lrkeLr2NW.jpg,"Action, Drama, Crime",,608746,,mumbai-saga-2021,"No rating; No heroine"
3ba14033-504a-42b8-8709-9ed05ec44ba6,"Madhagaja","",2021,Telugu,Good,"Sriimurali","Ashika Ranganath","S. Mahesh Kumar","Ravi Basrur","Umapathy Srinivas Gowda","G. Deepak","I. Naveen Kumar","",,,YES,https://image.tmdb.org/t/p/w500/rFhp8DlrhUzVLO0pW3cIyGoF7S.jpg,"Action, Crime, Thriller",,673184,,madhagaja-2021,"No rating"
1ed8526e-092e-4c3a-bc13-34b92bd70a29,"Annabelle Sethupathi","",2021,Telugu,Good,"Vijay Sethupathi","Taapsee Pannu","Deepak Sundarrajan","Krishna Kishor","Sudhan Sundaram","Deepak Sundarrajan","Goutham George","",,,YES,https://image.tmdb.org/t/p/w500/1A33SYANAsoRR6wNalk1SviNI7F.jpg,"Horror, Comedy, Fantasy",,864403,,annabelle-sethupathi-2021,"No rating"
d6ee6ab1-8d6f-4186-8bae-412ed1f96fc2,"College Kumar","కాలేజ్ కుమార్",2020,Telugu,Good,"Rahul Vijay","Priya Vadlamani","Hari Santosh","","","Hari Santosh","","",,,YES,https://image.tmdb.org/t/p/w500/t97JGFIgjTaexOYBIJAyuMLAxdD.jpg,"Comedy, Drama",,680988,,college-kumar-2020,"No rating; No music director"
c5949c91-7b3a-4278-ae52-178706cdd8a7,"Putham Pudhu Kaalai","",2020,Telugu,Good,"Jayaram","Urvashi","Sudha Kongara Prasad","G. V. Prakash Kumar","","Rajiv Menon","Shreyaas Krishna","",,,YES,https://image.tmdb.org/t/p/w500/xNKFqFMos6VDvsJCzURAyalnmvD.jpg,"Drama, Family",,749032,tt13087958,putham-pudhu-kaalai-2020,"No rating"
8de2c23e-055a-4087-9860-83a74be23f32,"Oh! Baby","ఓ బేబీ",2019,Telugu,Good,"","Anna Luna","B. V. Nandini Reddy","Kevin Dayrit","","","","",,,YES,https://image.tmdb.org/t/p/w500/hObx860kse5Tye1YOXOhxV5zvTt.jpg,"Comedy, Thriller",,624389,tt9348296,o-baby-yentha-sakkagunnave-2019,"No hero; No rating"
ed056e98-466e-4367-95d2-1cc5f202213e,"Kee","",2019,Telugu,Good,"Jiiva","Nikki Galrani","Kalees","Vishal Chandrasekhar","S. Michael Rayappan","Kalees","Abinandhan Ramanujam","",,,YES,https://image.tmdb.org/t/p/w500/nhfmWGzYAvXJwSJJMvbXRhkUACM.jpg,"Thriller, Action",,412177,,kee-2019,"No rating"
00d07415-78b6-4145-8bbd-a592d4d4d8ac,"Rocky: The Revenge","",2019,Telugu,Good,"Srikanth","Eshanya Maheshwari","K. C. Bokadia","Charan Arjun","","K. C. Bokadia","Ajmal Khan","",,,YES,https://image.tmdb.org/t/p/w500/eYnSsQRnLCv9jqWDvTuO0COzfgM.jpg,"Action, Crime, Drama",,594431,,rocky-the-revenge-2019,"No rating"
9847e6d2-e641-445d-ad9f-8066e3120c4b,"Madura Raja","",2019,Telugu,Good,"Mammootty","","Vysakh","Gopi Sundar","Nelson Ipe","Uday Krishna","Shaji Kumar","",,,YES,https://image.tmdb.org/t/p/w500/1zR6dr7FXk3TPHeoS3LeaLsP30.jpg,"Action, Comedy, Family, Thriller",,569104,,madura-raja-2019,"No rating; No heroine"
bd03c874-559d-44f0-b5fd-bbab2502f093,"Amoli","",2018,Telugu,Good,"Rajkummar Rao","Vidya Balan","Jasmine Kaur Roy","Tajdar Junaid","","Jasmine Kaur Roy","","",,,YES,https://image.tmdb.org/t/p/w500/dv4vdAoaqeHeXa594DgDkl42FxH.jpg,"Documentary",,522988,,amoli-2018,"No rating"
65a9226e-cc1a-41ac-a3cc-00e86c170478,"Zero","",2018,Telugu,Good,"Shah Rukh Khan","Anushka Sharma","Aanand L. Rai","Ajay Gogavale","Gauri Khan","Himanshu Sharma","Manu Anand","",,,YES,https://image.tmdb.org/t/p/w500/cOT85nsUOkD4p4RHlWAXg0YeQAd.jpg,"Romance, Drama, Comedy",,496076,,zero-2018,"No rating"
b1bd830d-41da-49e3-98f5-637f70ea26ec,"Chalakkudykkaran Changathy","",2018,Telugu,Good,"Senthil Krishna Rajamani","Honey Rose","Vinayan","Bijibal","","Vinayan","","",,,YES,https://image.tmdb.org/t/p/w500/jwM0vDetEnViy3iJq1lDbxzPhiO.jpg,"Drama",,551240,tt7269374,chalakkudykkaran-changathy-2018,"No rating"
0be0152e-9643-4ae5-ae2d-980d57d706d4,"Golmaal Again","",2017,Telugu,Good,"Ajay Devgn","","Rohit Shetty","S. Thaman","Ajay Devgn","Yunus Sajawal","Jomon T. John","",,,YES,https://image.tmdb.org/t/p/w500/kGx26PL1v658T8XbOk5MfmNpHU3.jpg,"Comedy, Horror, Action, Fantasy",,472123,,golmaal-again-2017,"No rating; No heroine"
d45166d6-8c93-455a-b425-6ee67a496ecb,"Sardar Gabbar Singh","",2016,Telugu,Good,"Pawan Kalyan","Kajal Aggarwal","Bobby Kolli","Devi Sri Prasad","Sunil Lulla","Pawan Kalyan","Arthur Wilson","",,,YES,https://image.tmdb.org/t/p/w500/3auYD4ZYKDa3bCvEKzihzHunOMU.jpg,"Comedy, Action",,371811,tt4545630,sardar-gabbar-singh-2016,"No rating"
ab596a0e-d9ff-46a3-ae11-370a6db4e6aa,"Sowkarpettai","",2015,Telugu,Good,"Srikanth","Raai Laxmi","V. C. Vadivudaiyan","John Peter","John Max","V. C. Vadivudaiyan","S. Sreenivasa Reddy","",,,YES,https://upload.wikimedia.org/wikipedia/en/7/7a/Sowkarpettai.jpg,"Comedy, Drama, Horror, Romance",,369819,tt5543488,sowkarpettai-2015,"No rating"
decd57fe-3ad2-44c8-be73-a5c8c8e81e63,"1st IIFA Utsavam","",2015,Telugu,Good,"Jeff Bowser","Elaine Kao","James Huang","","","James Huang","","",,,YES,https://image.tmdb.org/t/p/w500/4azvBlEydUcjs3CJFlr5YUlcr87.jpg,"Comedy, Romance",,1177889,,1st-iifa-utsavam-2015,"No rating; No music director"
2db6f71f-6f45-4df2-bd58-1aff5d1df1f8,"Dagudumoota Dandakore","దాగుడుమూత దండాకోర్",2015,Telugu,Good,"","","R. K. Malineni","","","","","",,,YES,https://upload.wikimedia.org/wikipedia/en/1/12/Dagudumootha_Dandakor.jpg,"Drama",,,tt4718750,dagudumoota-dandakore-2015,"No hero; No rating; No heroine; No music director"
2439ac04-c48d-4d3b-87d7-804fcbbb21f8,"Humshakals","",2014,Telugu,Good,"Saif Ali Khan","","Sajid Khan","Himesh Reshammiya","Vivek Bhatnagar","Robin Bhatt","Manoj Soni","",,,YES,https://image.tmdb.org/t/p/w500/jl2BKSOuCH5g1a6Yt4FmbOujEe7.jpg,"Comedy",,273505,tt3036740,humshakals-2014,"No rating; No heroine"
3c75834e-81a2-4a51-ad71-53290b5aa59d,"Nimirndhu Nil","",2014,Telugu,Good,"Ravi Mohan","Amala Paul","Samuthirakani","G. V. Prakash Kumar","K. S. Sivaraman","Samuthirakani","M. Sukumar","",,,YES,https://image.tmdb.org/t/p/w500/w2wWBgLGhPYEhjM1pYf5geDZ889.jpg,"Action, Thriller",,259282,,nimirndhu-nil-2014,"No rating"
48cd41ce-bdab-4e2e-b69c-908da6dbc187,"Entertainment","",2014,Telugu,Good,"Kinzō Sakura","","Kanta Tagawa","","","","","",,,YES,https://image.tmdb.org/t/p/w500/oNZtK4dnwA4EqBxRpI2WUM3ajCe.jpg,"Horror",,1432531,tt2978626,entertainment-2014,"No rating; No heroine; No music director"
eabaebd6-9714-48d9-9533-af0431bcab0d,"Exploring ''Shiva'' Movie After 25 Years","",2014,Telugu,Good,"Ram Gopal Varma","Amala Akkineni","","","","","","",,,YES,https://image.tmdb.org/t/p/w500/viS57w24SLJWUX2qMmKyG1mMpuu.jpg,"Documentary",,1328515,,exploring-shiva-movie-after-25-years-2014,"No director; No rating; No music director"
f60863b0-3cb6-43bf-80c5-0abfdd9f9db8,"Nambiar","నంబియార్",2014,Telugu,Good,"Srikanth","Sunaina","Ganeshaa","Vijay Antony","S. Shaalini","Ganeshaa","M. S. Prabhu","",,,YES,https://upload.wikimedia.org/wikipedia/en/0/0d/Nambiar_2016_poster.jpg,"Comedy",,280945,tt3557978,nambiar-2014,"No rating"
c3402871-b2a8-4540-b699-f5607dcaa451,"Himmatwala","",2013,Telugu,Good,"Ajay Devgn","Tamannaah Bhatia","Sajid Khan","Jigar Saraiya","Vashu Bhagnani","Sajid Khan","Manoj Soni","",,,YES,https://image.tmdb.org/t/p/w500/rWuzBNbsNc0DPFoWBb9FlKwWt7f.jpg,"Action, Comedy, Drama",,180680,tt2344678,himmatwala-2013,"No rating"
1bfe0855-c62f-4cf2-a748-359cd768e74b,"Buddy","",2013,Telugu,Good,"","Bhumika Chawla","Raaj Prabavathy Menon","Navneet Sundar","Augustine Jackson","Raaj Prabavathy Menon","","",,,YES,https://image.tmdb.org/t/p/w500/fXRDZ6njWiTnvP6gBHzJYavb66l.jpg,"Comedy",,230100,,buddy-2013,"No hero; No rating"
08a8b571-0360-4766-9eea-b90d4380f812,"Rajjo","",2013,Telugu,Good,"Prakash Raj","Kangana Ranaut","Vishwas Patil","Uttam Singh","Priyadarshani Patil","Vishwas Patil","Binod Pradhan","",,,YES,https://image.tmdb.org/t/p/w500/kYcwlS7pE2uD0QBGxymHtqDFWBj.jpg,"Romance, Drama",,348094,,rajjo-2013,"No rating"
5b2aa871-97f2-4e32-8c93-d35f90f8b6ac,"Thadaka","",2013,Telugu,Good,"Mammootty","Seema","I V Sasi","A T Ummer","Arifa Hassan","T Damodaran","Ashok Kumar Agarwal","",,,YES,https://upload.wikimedia.org/wikipedia/en/1/10/Thadaka_poster.jpg,"Drama",,705897,tt2398340,thadaka-2013,"No rating"
1cfa647b-00b0-4798-98f9-a75e589e35d5,"Kraanthiveera Sangolli Raayanna","",2012,Telugu,Good,"Darshan Thoogudeepa Srinivas","Jaya Prada","B. Naganna","","","Keshavaaditya","","",,,YES,https://image.tmdb.org/t/p/w500/azlszzogh2ABTTnZNTWGj8HdRrg.jpg,"Drama, History, War",,726319,,kraanthiveera-sangolli-raayanna-2012,"No rating; No music director"
be47ebd0-8255-42e3-9049-5391e2fdcbb7,"Prince of Peace","శాంతి దూత",2012,Telugu,Good,"Yoji Matsuda","Yuriko Ishida","P. Sunil Kumar Reddy","Joe Hisaishi","Toshio Suzuki","Hayao Miyazaki","Atsushi Okui","",,,YES,https://image.tmdb.org/t/p/w500/cMYCDADoLKLbB83g4WnJegaZimC.jpg,"Adventure, Fantasy, Animation",,128,,prince-of-peace-2012,"No rating"
28fd3906-10c2-4892-a9d0-6d02357232ea,"Saguni","",2012,Telugu,Good,"Karthi","Pranitha Subhash","Shankar Dayal.N","G. V. Prakash Kumar","","Shankar Dayal.N","P. G. Muthiah","",,,YES,https://image.tmdb.org/t/p/w500/5rzFSSlDZnfDWHSWnN3zyZpKLU5.jpg,"Drama",,67635,,saguni-2012,"No rating"
3a6bfe19-b983-417b-92fc-48c1515cdb99,"Krantiveera Sangolli Rayanna","",2012,Telugu,Good,"Darshan","Jaya Prada","Naganna","Yashovardhan Hari Krishna","Anand Appugol","","","",,,YES,https://upload.wikimedia.org/wikipedia/en/6/68/Sangolli_Rayanna_film_poster.jpg,"History, War",,138096,,krantiveera-sangolli-rayanna-2012,"No rating"
4cdbe255-d5d5-4413-a865-2d9da546d777,"Dil Toh Baccha Hai Ji","",2011,Telugu,Good,"Ajay Devgn","","Madhur Bhandarkar","Pritam Chakraborty","Sanjay Mehta","Madhur Bhandarkar","Ravi Walia","",,,YES,https://image.tmdb.org/t/p/w500/f0J9E4BuhliUAtEsNdKSUcRkBPt.jpg,"Drama, Comedy, Romance",,55386,tt1727496,dil-toh-baccha-hai-ji-2011,"No rating; No heroine"
941e3c98-6767-4e6f-803e-74dab7f3d124,"Meri Warrant","మేరీ వారెంట్",2010,Telugu,Good,"","","S. Nagabharana","Andres Valkonen","Mati Sepping","Jaak Lõhmus","","",,,YES,https://image.tmdb.org/t/p/w500/r7cehQHK49B6389ns2TNL8FimSC.jpg,"Documentary",,1265044,tt1867595,meri-warrant-2010,"No hero; No rating; No heroine"
90065b76-6efe-48d1-b6e7-cee9e5197745,"Modhi Vilayadu","",2009,Telugu,Good,"Vinay Rai","","Saran","","","","","",,,YES,https://image.tmdb.org/t/p/w500/xQEGKDAC7q5KebUhjuSELhsbkZM.jpg,"Romance, Drama",,111578,,modhi-vilayadu-2009,"No rating; No heroine; No music director"
6f877ced-d318-4b72-a5fd-1c430072c774,"Raaj","",2009,Telugu,Good,"Puneeth Rajkumar","Priyanka Kothari","Prem","V. Harikrishna","","Prem","S. Krishna","",,,YES,https://image.tmdb.org/t/p/w500/myPAUHOi625emkbZzMoYsvhdOKC.jpg,"Drama",,691609,,raaj-2009,"No rating"
e51fc56d-e23b-44e7-8d46-30dc4308b582,"Luck","",2009,Telugu,Good,"Sanjay Dutt","","Soham Shah","Salim Merchant","Dhilin Mehta","Soham Shah","Santosh Thundiyil","",,,YES,https://image.tmdb.org/t/p/w500/bO8ZDPhIhyo6bibNvnMXGiOOwix.jpg,"Action, Thriller, Drama, Adventure",,20290,tt1242782,luck-2009,"No rating; No heroine"
73343832-e4d3-4129-a583-bb32c3d3a040,"Halla Bol","",2008,Telugu,Good,"Ajay Devgn","Vidya Balan","Rajkumar Santoshi","Sukhwinder Singh","","Rajkumar Santoshi","Natarajan Subramaniam","",,,YES,https://image.tmdb.org/t/p/w500/deVwN1G189jS89OSR5gLgg38zs3.jpg,"Drama",,23848,,halla-bol-2008,"No rating"
e03abbf0-7a48-4b11-8445-9146de60c25f,"Premabandham","",2008,Telugu,Good,"Varun Sandesh","Pavani","Siva Nagu","","","","","",5,,NO,,"Romance, Drama",,,,premabandham-2008,"No poster; No music director"
5187e158-66eb-4f2b-bc6d-e26f4295a450,"Bommalattam","",2008,Telugu,Good,"Nana Patekar","Rukmini Vijayakumar","Bharathiraja","Himesh Reshammiya","Bharathiraja","Bharathiraja","B. Kannan","",,,YES,https://image.tmdb.org/t/p/w500/kYiDhP2Lou52TjWDEYJEp5JHPJj.jpg,"Crime, Action",,66500,,bommalattam-2008,"No rating"
aa2aaf0e-7042-490c-8f10-8cc351f3f9bc,"Kuttrapathirikai","",2007,Telugu,Good,"Ramki","Ramya Krishnan","R K Selvamani","Ilaiyaraaja","Ravi Yadav","R K Selvamani","Ravi Yadav","",,,YES,https://image.tmdb.org/t/p/w500/hL7H9b2PjmnzOPp0vhD2Y79mNe0.jpg,"Crime, History, Thriller",,502069,tt13667538,kuttrapathirikai-2007,"No rating"
ee3dd893-677b-481a-98d8-fbe774df928f,"Kalloori","",2007,Telugu,Good,"Kalloori Vinoth","Tamannaah Bhatia","Balaji Sakthivel","Joshua Sreedhar","Shankar","Balaji Sakthivel","Chezhian Ra","",,,YES,https://image.tmdb.org/t/p/w500/hIjfUrVmZvKeULJMcuMSUxz8tq3.jpg,"Drama",,137888,tt1160328,kalloori-2007,"No rating"
15f97b32-29cb-470d-8174-2a8ec4a2e33a,"Ghutan","",2007,Telugu,Good,"Aryan Vaid","","Shyam Ramsay","Kiran Ramsay","Shyam Ramsay","Ashwin Bharti","Gangu Ramsay","",,,YES,https://image.tmdb.org/t/p/w500/gutqECREVLxgeN5bf0MRWrgfOZR.jpg,"Horror",,482203,,ghutan-2007,"No rating; No heroine"
c1b12143-412a-4c03-869b-2864611b9c07,"Parijatham","",2006,Telugu,Good,"Prithviraj Sukumaran","","K. Bhagyaraj","Dharan Kumar","","K. Bhagyaraj","","",,,YES,https://image.tmdb.org/t/p/w500/knI6wi4F7ohNc3M3Hv0JqicqiUG.jpg,"Comedy, Drama, Family",,339978,tt1365496,parijatham-2006,"No rating; No heroine"
6b1d24f6-c4c1-4bdb-8b59-7af0542e2ef0,"Sarhad Paar","",2006,Telugu,Good,"","Mahima Chaudhry","Raman Kumar","","","","","",,,YES,https://image.tmdb.org/t/p/w500/egldi6LfxpYN9muKw4eHPLVmBpq.jpg,"Drama, Romance",,310298,,sarhad-paar-2006,"No hero; No rating; No music director"
c212cbf8-5145-44b7-8740-a2928fa13c6b,"Hanuman","",2005,Telugu,Good,"Mukesh Khanna","","V.G. Samant","Tapas Relia","Shailendra Singh","Sulekha Bajpai","","",,,YES,https://image.tmdb.org/t/p/w500/lnGhItGVyiet1Um0y2qfgEHihg.jpg,"Animation, Fantasy, Family",,16111,,hanuman-2005,"No rating; No heroine"
8ad97b51-a82e-4a75-bed0-6ee3bc60e5a2,"Balu ABCDEFG","బాలు ABCDEFG",2005,Telugu,Good,"Pawan Kalyan","Shriya Saran","A. Karunakaran","Mani Sharma","C. Ashwini Dutt","","","",,,YES,https://image.tmdb.org/t/p/w500/xVTreXL4Q2fdDI6YM0mNfcbR5eu.jpg,"Action, Crime",,115268,tt0437084,balu-abcdefg-2005,"No rating"
1d6288b0-5004-4eb6-8417-a98a34dfb9c3,"Kana Kandaen","కన కండేన్",2005,Telugu,Good,"Srikanth","Gopika","K. V. Anand","Vidyasagar","P.L. Thenappan","","","",,,YES,https://image.tmdb.org/t/p/w500/vMRBZ2kifGbhGCuYWQWYMGChR0e.jpg,"Romance, Drama",,99193,tt0455578,kana-kandaen-2005,"No rating"
251f2ccc-2427-4db3-b255-9f463044ba6e,"Andaru Dongale Dorikithe","అందరూ దొంగలే దొరికితే",2004,Telugu,Good,"Rajendra Prasad","Kiran Rathod","Nidhi Prasad","Chakri","","Nidhi Prasad","","",,,YES,https://image.tmdb.org/t/p/w500/23Y5V51H1t7v85oUCq1ewtkpUtq.jpg,"Drama, Comedy",,1212033,tt1579726,andaru-dongale-dorikithe-2004,"No rating"
034a4d8c-803d-43cd-9d89-4579074dfbad,"Maurya","",2004,Telugu,Good,"Puneeth Rajkumar","Meera Jasmine","S. Narayan","","Rockline Venkatesh","Puri Jagannadh","","",,,YES,https://image.tmdb.org/t/p/w500/pUGEzI4HbpkO73QZhshv1cPSzBL.jpg,"Drama, Romance",,627192,tt6536784,maurya-2004,"No rating; No music director"
4b53b1bb-3a13-45a0-95ce-4d26cc38337e,"Kyun! Ho Gaya Na...","",2004,Telugu,Good,"Vivek Oberoi","Aishwarya Rai Bachchan","Samir Karnik","Ehsaan Noorani","Boney Kapoor","Milap Zaveri","Sudeep Chatterjee","",,,YES,https://image.tmdb.org/t/p/w500/kKJZqL53LhyTB5vuBj8dQ3JW9Wh.jpg,"Drama, Family, Romance",,19491,,kyun-ho-gaya-na-2004,"No rating"
6b8d7604-32fa-4127-bae3-ae00ed8dfafe,"Meri Biwi Ka Jawab Nahin","",2004,Telugu,Good,"Akshay Kumar","Sridevi","Pankaj Parashar","Laxmikant Shantaram Kudalkar","S.M. Iqbal","","","",,,YES,https://image.tmdb.org/t/p/w500/fU93Maklubbj3os0kCQ8dySTgen.jpg,"Action, Comedy, Romance",,344248,,meri-biwi-ka-jawab-nahin-2004,"No rating"
b0f1d7d9-d8db-4192-8aa8-b9fe933b5814,"Arasu","",2003,Telugu,Good,"R. Sarathkumar","Simran","AR. Suresh","Mani Sharma","Baburaja","","","",,,YES,https://image.tmdb.org/t/p/w500/sStMufzt8EJZZ4RoDTfbW7nf2BD.jpg,"Action, Drama, Romance",,78630,tt1479670,arasu-2003,"No rating"
a4b6ba72-185b-435c-a481-1807fcad5197,"Joot","",2003,Telugu,Good,"Srikanth","Meera Jasmine","N. Azhagamperumal","Vidyasagar","","N. Azhagamperumal","S. D. Vijay Milton","",,,YES,https://image.tmdb.org/t/p/w500/bfYIh1MjyFL7tH2aZQrDj6e2zy6.jpg,"Action",,322341,,joot-2003,"No rating"
fcc781fe-7844-452c-9b9f-8b839838a538,"Chokka Thangam","",2003,Telugu,Good,"Vijayakanth","Soundarya","K. Bhagyaraj","Deva","G. Venkateswaran","","","",,,YES,https://image.tmdb.org/t/p/w500/stg4DioFDGDTB9Tbb7prlIYUw9D.jpg,"Family, Drama, Romance",,78954,tt8938678,chokka-thangam-2003,"No rating"
e2291068-2a52-4c56-8581-c534925a6f78,"LOC: Kargil","",2003,Telugu,Good,"Sanjay Dutt","","J. P. Dutta","Anu Malik","J. P. Dutta","J. P. Dutta","","",,,YES,https://image.tmdb.org/t/p/w500/8rwlGnSWgLJlveO4OoOJ2n2YZyv.jpg,"Action, History, War",,71920,tt0347416,loc-kargil-2003,"No rating; No heroine"
bb9e4779-bf34-4187-8b6a-5eb92a833888,"All over the heart","",2003,Telugu,Good,"Srikanth","Trisha Krishnan","Santhosh","","","","","",,,YES,https://image.tmdb.org/t/p/w500/ukHgI985dJI24QtVahtgcliqQdl.jpg,"Drama",,275922,,all-over-the-heart-2003,"No rating; No music director"
